id_cliente,nome_cliente,cpf,sexo,cidade,estado,id_tipo_cliente
1634,Noah Novaes,317.920.648-96,Masculino,Normandia,RR,1
1635,Ana Cecília Nogueira,081.652.394-06,Feminino,Macapá,AP,2
1636,Ana Silveira,150.379.842-97,Masculino,Porto Velho,RO,2
1637,Josué Aragão,735.062.481-62,Masculino,Serra,ES,1
1638,Letícia Costa,621.570.489-01,Masculino,Imperatriz,MA,2
1639,Luiz Fernando Nascimento,857.396.210-03,Masculino,Miracema do Tocantins,TO,1
1640,Dante Novais,053.814.796-20,Masculino,Maués,AM,2
1641,Pedro Henrique Gonçalves,621.840.753-53,Feminino,Oiapoque,AP,1
1642,Arthur Gabriel Araújo,468.302.975-83,Masculino,Uberlândia,MG,3
1643,Danilo Aragão,798.026.451-76,Masculino,Juiz de Fora,MG,2
1644,Isabela Nogueira,814.702.965-94,Masculino,Uberlândia,MG,1
1645,Sr. Asafe da Cunha,980.642.315-15,Feminino,Tobias Barreto,SE,1
1646,Heloisa Ramos,137.480.592-05,Masculino,Maringá,PR,1
1647,Noah Garcia,123.780.695-02,Feminino,Feira de Santana,BA,2
1648,Igor Cavalcanti,562.194.730-43,Feminino,Lagarto,SE,1
1649,Melissa Albuquerque,142.359.068-60,Masculino,Macapá,AP,1
1650,Théo Marques,821.036.794-31,Feminino,Passo Fundo,RS,3
1651,Joana Brito,813.254.706-35,Masculino,Novo Hamburgo,RS,2
1652,Pedro Miguel Almeida,894.570.621-67,Feminino,Itabuna,BA,2
1653,Kevin Nascimento,291.384.756-00,Masculino,Serra,ES,2
1654,Maria Fernanda Macedo,082.967.514-02,Masculino,Parnamirim,RN,2
1655,Dr. Caleb Cirino,361.249.085-06,Masculino,Cacoal,RO,1
1656,Thomas Monteiro,942.853.167-73,Masculino,Ponta Grossa,PR,1
1657,Pietra Rios,049.821.763-96,Masculino,Ceará-Mirim,RN,3
1658,Mariana Camargo,560.341.982-24,Masculino,Patos,PB,1
1659,Heloisa Farias,651.934.807-48,Feminino,Itacoatiara,AM,2
1660,Ana Clara Pereira,649.381.275-55,Masculino,Olinda,PE,1
1661,João Felipe Machado,842.036.175-53,Feminino,Penedo,AL,1
1662,Matheus Casa Grande,253.687.940-29,Feminino,Águas Lindas de Goiás,GO,2
1663,Theodoro Oliveira,346.857.120-80,Masculino,Arapiraca,AL,2
1664,Cecilia da Luz,672.943.015-06,Masculino,Fortaleza,CE,2
1665,Ana Luiza Borges,413.609.875-84,Feminino,Oiapoque,AP,2
1666,Nicolas Caldeira,397.580.246-47,Feminino,Marabá,PA,2
1667,José Miguel Duarte,891.320.765-68,Masculino,Vila Velha,ES,1
1668,Thales Casa Grande,418.320.756-80,Feminino,Guarapari,ES,3
1669,Arthur Viana,968.703.425-47,Feminino,Vila Velha,ES,2
1670,Carolina Sampaio,480.967.315-48,Feminino,São Miguel dos Campos,AL,1
1671,João Gabriel Barros,746.801.235-08,Feminino,Itapipoca,CE,1
1672,Maria Flor da Luz,863.547.912-28,Feminino,São José,SC,2
1673,Luana Sales,158.427.036-53,Masculino,Gama,DF,1
1674,Catarina Silveira,920.653.871-30,Feminino,Anápolis,GO,1
1675,Srta. Marcela Camargo,179.350.826-77,Feminino,Cajazeiras,PB,1
1676,Otto Dias,362.045.719-07,Masculino,Linhares,ES,2
1677,Ana Laura Garcia,708.945.261-11,Masculino,Volta Redonda,RJ,3
1678,Isis Cavalcanti,046.352.718-62,Masculino,Bragança,PA,2
1679,Ana Julia Duarte,642.075.318-07,Feminino,Petrópolis,RJ,2
1680,Manuela Nascimento,074.621.859-11,Masculino,Xapuri,AC,2
1681,Caroline da Cruz,546.319.782-28,Masculino,Colatina,ES,1
1682,Cauê Gonçalves,593.067.182-68,Masculino,Duque de Caxias,RJ,3
1683,Dom da Rocha,276.358.910-30,Feminino,Belém,PA,1
1684,Sr. Mathias Alves,192.750.486-49,Feminino,Lages,SC,1
1685,Stella Porto,608.947.512-20,Masculino,Jaboatão dos Guararapes,PE,2
1686,Sabrina Novais,231.745.960-25,Feminino,Vitória do Jari,AP,2
1687,Pietro Carvalho,642.530.178-35,Masculino,Ceilândia,DF,1
1688,Benjamim Costela,843.572.169-82,Feminino,Ji-Paraná,RO,1
1689,Dra. Maria Isis Sá,807.421.569-58,Masculino,Maranguape,CE,3
1690,Davi Lucas Campos,835.267.091-30,Feminino,Cabedelo,PB,2
1691,Leandro Rezende,547.291.806-58,Masculino,Crato,CE,2
1692,Gael Cassiano,749.580.312-60,Feminino,Ji-Paraná,RO,1
1693,Joaquim Rios,427.106.385-17,Feminino,Teresina,PI,1
1694,Renan Fogaça,089.674.352-74,Masculino,Passo Fundo,RS,2
1695,Lucas Silva,306.412.598-24,Feminino,Campinas,SP,2
1696,Sr. Leandro Albuquerque,018.536.427-62,Feminino,Florianópolis,SC,2
1697,Ana Lívia Lima,524.869.713-19,Feminino,Arapiraca,AL,1
1698,Vitor Costela,851.349.760-66,Masculino,Natal,RN,1
1699,Lorenzo da Costa,912.436.758-37,Masculino,Machadinho d'Oeste,RO,2
1700,Mariana Pastor,892.654.017-02,Masculino,Juazeiro,BA,1
1701,Catarina Mendes,147.592.308-23,Masculino,Guajará-Mirim,RO,2
1702,Vitor Hugo Souza,642.715.893-73,Feminino,Itabaiana,SE,1
1703,Vicente da Costa,312.054.968-15,Masculino,Barras,PI,1
1704,Gustavo Henrique Cavalcanti,890.546.172-76,Masculino,Naviraí,MS,2
1705,Augusto Camargo,023.195.486-70,Feminino,Garanhuns,PE,2
1706,Maya Garcia,108.456.329-06,Masculino,Sapé,PB,1
1707,Anthony Novaes,143.270.685-35,Feminino,Guará,DF,1
1708,Lavínia Dias,310.692.547-70,Masculino,Sobral,CE,3
1709,Levi das Neves,651.097.842-30,Masculino,Itacoatiara,AM,1
1710,Alexandre Freitas,456.302.897-56,Masculino,Olinda,PE,3
1711,Marina Rios,694.085.312-05,Masculino,Açailândia,MA,3
1712,Caleb Santos,340.698.271-96,Masculino,Paulista,PE,1
1713,Juliana Vargas,970.468.235-29,Masculino,Timon,MA,1
1714,Mariah Novaes,342.985.601-98,Feminino,Dianópolis,TO,2
1715,Natália Viana,083.476.912-31,Feminino,Belford Roxo,RJ,2
1716,Ana Sophia Fonseca,056.123.987-86,Feminino,Vitória de Santo Antão,PE,2
1717,Alícia Sales,932.061.874-78,Feminino,Bayeux,PB,2
1718,Stephany Oliveira,826.097.451-76,Feminino,Sobral,CE,1
1719,Brayan Viana,758.420.319-14,Feminino,São Luís,MA,1
1720,Caleb Rios,274.381.069-69,Masculino,Santa Rita,PB,2
1721,Caleb Pereira,962.371.408-40,Masculino,São Leopoldo,RS,1
1722,Sr. Rael Aragão,459.107.236-34,Masculino,Gurupi,TO,1
1723,Dr. Augusto Dias,682.041.537-08,Feminino,Penedo,AL,2
1724,Antony Siqueira,016.852.379-59,Masculino,Águas Lindas de Goiás,GO,1
1725,Eloá Cunha,247.186.935-19,Masculino,Bonfim,RR,3
1726,Benjamin Borges,782.159.304-41,Masculino,Sidrolândia,MS,2
1727,Otto Barbosa,685.039.417-75,Masculino,Cascavel,PR,1
1728,Danilo Oliveira,502.638.419-60,Feminino,Lucas do Rio Verde,MT,2
1729,Anna Liz Souza,053.679.142-25,Feminino,Contagem,MG,1
1730,Ravi Barbosa,650.732.941-06,Feminino,Cacoal,RO,2
1731,Lunna Sampaio,432.695.810-33,Feminino,Capela,SE,2
1732,Manuella Cardoso,948.306.527-56,Masculino,Uberlândia,MG,2
1733,Gabriela das Neves,813.650.492-05,Masculino,Jequié,BA,1
1734,Eduardo Fogaça,863.510.794-20,Feminino,Barra do Garças,MT,2
1735,Sra. Maysa da Cunha,835.619.072-02,Masculino,Dourados,MS,1
1736,Maya Andrade,673.491.250-70,Feminino,Volta Redonda,RJ,1
1737,Liz Cavalcanti,536.792.804-83,Feminino,Brasília,DF,1
1738,Dr. Benjamim Machado,740.326.519-06,Feminino,Rorainópolis,RR,3
1739,Dr. Emanuel Costela,920.476.815-02,Masculino,Guará,DF,1
1740,Thales Pires,401.785.962-30,Feminino,Bonfim,RR,1
1741,Antony Casa Grande,547.930.182-97,Feminino,Nova Andradina,MS,1
1742,Maria Eduarda da Conceição,541.970.823-04,Feminino,Naviraí,MS,1
1743,Pedro Lucas Dias,950.713.648-75,Feminino,Londrina,PR,1
1744,Lucca Cunha,254.387.901-32,Feminino,Itajaí,SC,2
1745,Augusto Monteiro,173.698.052-12,Feminino,Itapipoca,CE,2
1746,Ana da Conceição,108.324.967-31,Masculino,Barreiras,BA,2
1747,Dante Abreu,452.013.678-44,Feminino,Planaltina,DF,2
1748,Brayan Nogueira,413.529.867-28,Masculino,Amapá,AP,2
1749,Sr. Marcelo Rodrigues,952.073.648-47,Feminino,Xapuri,AC,2
1750,Raquel Nunes,908.346.751-10,Masculino,Santarém,PA,2
1751,Sra. Pietra da Luz,037.421.659-25,Feminino,Ceilândia,DF,2
1752,Laura das Neves,953.067.412-07,Feminino,Colombo,PR,1
1753,Lucas Gabriel Duarte,032.579.418-97,Feminino,Miracema do Tocantins,TO,1
1754,Luara da Cunha,269.703.854-00,Masculino,Vitória,ES,2
1755,Ester Ribeiro,923.618.407-31,Feminino,Luziânia,GO,3
1756,Arthur Gabriel Oliveira,069.217.385-40,Feminino,Coari,AM,1
1757,Anthony Gabriel Cassiano,196.378.420-04,Feminino,Canoas,RS,1
1758,Lucas Gabriel Marques,587.241.039-50,Feminino,Jaboatão dos Guararapes,PE,2
1759,Enzo Gonçalves,038.751.926-21,Feminino,Petrópolis,RJ,2
1760,Maria Eduarda Fogaça,821.935.064-42,Masculino,Guajará-Mirim,RO,3
1761,Pedro Miguel Camargo,152.984.037-60,Masculino,Aquidauana,MS,2
1762,Eloá Brito,921.840.365-60,Masculino,Anápolis,GO,2
1763,Maria Clara Nunes,169.804.357-01,Masculino,Governador Valadares,MG,3
1764,Sr. Levi Nunes,792.560.384-47,Feminino,Três Lagoas,MS,1
1765,Srta. Maitê da Costa,783.049.125-97,Feminino,Castanhal,PA,1
1766,Thomas da Mota,540.978.163-57,Masculino,Parnaíba,PI,2
1767,Alexandre Aragão,283.496.150-60,Masculino,Nossa Senhora do Socorro,SE,2
1768,Eduardo Araújo,419.236.870-69,Feminino,São José dos Pinhais,PR,3
1769,Dra. Brenda Azevedo,653.801.972-21,Feminino,Águas Lindas de Goiás,GO,1
1770,Giovanna Aragão,423.615.798-55,Feminino,Gurupi,TO,1
1771,Cauã da Cruz,530.614.792-52,Masculino,Sidrolândia,MS,1
1772,Nicolas da Cunha,630.572.184-07,Masculino,Manacapuru,AM,1
1773,Maria Alice Gonçalves,913.805.624-06,Masculino,Porto Nacional,TO,2
1774,Ana Sophia Melo,460.819.572-76,Masculino,Cametá,PA,3
1775,Josué Sousa,841.935.702-23,Feminino,Gurupi,TO,3
1776,Dante Leão,708.234.615-80,Masculino,Ponta Porã,MS,2
1777,Ana Cecília Gomes,362.045.917-70,Feminino,Tocantinópolis,TO,3
1778,Kevin Pacheco,498.503.716-84,Masculino,Sobral,CE,1
1779,Lorena Pereira,396.207.851-77,Masculino,Serra,ES,3
1780,Davi Lucca Cavalcante,629.705.841-58,Masculino,Canoas,RS,1
1781,Noah Rios,258.971.063-12,Masculino,Feira de Santana,BA,1
1782,Sabrina Peixoto,916.857.230-12,Feminino,Macapá,AP,2
1783,Maria Helena da Luz,395.617.240-06,Masculino,Rio Largo,AL,1
1784,Sr. Luiz Otávio Nascimento,398.210.546-33,Masculino,Jaboatão dos Guararapes,PE,3
1785,Sra. Vitória Monteiro,605.729.341-06,Masculino,Mazagão,AP,2
1786,Dra. Juliana Monteiro,576.492.801-01,Masculino,Campinas,SP,3
1787,Pedro Henrique Freitas,974.368.501-48,Feminino,Nova Iguaçu,RJ,1
1788,João Lucas Cardoso,125.860.479-58,Feminino,Cruzeiro do Sul,AC,1
1789,Lorena Moraes,152.634.987-64,Masculino,Belford Roxo,RJ,1
1790,Maria Helena Gonçalves,472.016.359-99,Masculino,Pedro II,PI,1
1791,Léo Vasconcelos,914.830.276-78,Feminino,Piripiri,PI,2
1792,Ísis Pacheco,392.807.415-60,Masculino,Iguatu,CE,1
1793,Srta. Milena Nunes,637.105.428-71,Feminino,Recanto das Emas,DF,3
1794,Vitória Fogaça,291.084.367-03,Masculino,Paranaíba,MS,1
1795,Sr. Gustavo Henrique Fonseca,426.938.751-37,Feminino,Crato,CE,3
1796,Daniel Monteiro,320.549.867-47,Masculino,Recanto das Emas,DF,1
1797,Pedro Miguel Martins,726.358.904-47,Masculino,Estância,SE,1
1798,Agatha Camargo,408.652.137-71,Feminino,Picos,PI,2
1799,Léo Duarte,809.713.526-40,Masculino,Santa Maria,RS,2
1800,Leonardo Cirino,573.086.249-00,Feminino,Porto Grande,AP,2
1801,Miguel Moura,172.096.538-21,Feminino,Bacabal,MA,2
1802,Sr. Valentim Vasconcelos,620.451.379-61,Feminino,Pacaraima,RR,1
1803,Marcelo Pimenta,538.169.702-30,Masculino,Açailândia,MA,1
1804,Emanuella Abreu,457.861.203-17,Feminino,Tocantinópolis,TO,3
1805,Otávio Lima,185.037.649-20,Feminino,Fortaleza,CE,3
1806,Thomas Cirino,671.948.530-00,Masculino,Rorainópolis,RR,1
1807,Anthony Gabriel Mendonça,126.084.957-02,Masculino,Itacoatiara,AM,1
1808,Srta. Sabrina Rios,648.935.172-28,Masculino,Blumenau,SC,1
1809,Davi Lucca Casa Grande,392.164.078-40,Feminino,Juiz de Fora,MG,2
1810,Lavínia da Cunha,259.861.473-91,Feminino,Manacapuru,AM,2
1811,Ana Laura Garcia,253.980.741-05,Feminino,Senador Canedo,GO,2
1812,Bernardo Ramos,180.235.674-62,Feminino,Sidrolândia,MS,2
1813,Ryan Rios,534.607.298-56,Feminino,Garanhuns,PE,1
1814,Ana Sophia Câmara,629.504.831-51,Feminino,Parintins,AM,1
1815,Renan Ribeiro,561.298.307-77,Masculino,Serra,ES,1
1816,Dr. Brayan Cavalcanti,159.382.067-40,Masculino,Araguaína,TO,2
1817,Dr. João Gabriel Almeida,916.487.253-09,Feminino,Itapipoca,CE,2
1818,Sr. Bento Mendes,029.813.567-12,Masculino,Itabuna,BA,2
1819,Theo Brito,219.708.463-13,Feminino,Nossa Senhora do Socorro,SE,2
1820,Maria Luiza Martins,876.045.392-38,Feminino,Ribeirão Preto,SP,1
1821,Paulo Mendonça,731.649.582-00,Feminino,Garanhuns,PE,1
1822,Ana Marques,587.943.206-83,Masculino,São José dos Campos,SP,2
1823,Luana Costa,196.278.054-67,Feminino,Ananindeua,PA,1
1824,Igor Campos,209.846.751-67,Masculino,Lucas do Rio Verde,MT,2
1825,Maria Flor da Mata,479.305.861-20,Feminino,Iguatu,CE,2
1826,Nicole Gonçalves,496.372.581-91,Masculino,Pelotas,RS,2
1827,Caio Leão,365.970.214-52,Masculino,Açailândia,MA,2
1828,Nicolas da Cruz,593.710.682-21,Feminino,Petrópolis,RJ,2
1829,Ester Martins,718.542.963-37,Masculino,Garanhuns,PE,3
1830,Lorenzo Costela,057.891.246-58,Feminino,Tangará da Serra,MT,2
1831,Vinícius Castro,763.921.045-34,Feminino,Ceará-Mirim,RN,2
1832,Lívia Pimenta,654.389.172-64,Masculino,Belo Horizonte,MG,1
1833,João Vitor Souza,348.602.519-89,Masculino,Juazeiro,BA,1
1834,Isabelly Santos,497.218.653-46,Feminino,Estância,SE,1
1835,Vinicius Teixeira,829.104.736-78,Masculino,Naviraí,MS,1
1836,Rhavi Silveira,384.015.697-10,Feminino,Alto Alegre,RR,1
1837,Bento Sales,217.603.984-03,Masculino,São Gonçalo,RJ,3
1838,João Pedro Pires,658.341.702-26,Masculino,Imperatriz,MA,1
1839,Asafe da Rosa,469.301.725-61,Feminino,São José dos Pinhais,PR,1
1840,Diego Sousa,512.608.347-35,Feminino,Volta Redonda,RJ,3
1841,Dr. Gabriel Farias,957.043.628-00,Feminino,Plácido de Castro,AC,2
1842,José Pedro Santos,584.129.360-51,Masculino,Barra do Garças,MT,1
1843,Brayan Câmara,895.012.763-68,Masculino,Ribeirão Preto,SP,1
1844,Davi Luiz Andrade,394.821.570-79,Feminino,Governador Valadares,MG,2
1845,Bianca Almeida,437.598.620-47,Feminino,Quixadá,CE,1
1846,Yuri Vieira,524.370.189-05,Masculino,Guará,DF,2
1847,Raquel Macedo,417.280.695-30,Feminino,Dianópolis,TO,1
1848,Eduardo da Conceição,850.164.293-24,Feminino,União dos Palmares,AL,3
1849,Sr. Pietro Sá,523.164.980-51,Masculino,São Bernardo do Campo,SP,2
1850,Davi Luiz Almeida,256.401.789-49,Feminino,Passo Fundo,RS,1
1851,Henry Costa,467.305.812-71,Feminino,Aparecida de Goiânia,GO,2
1852,Pedro Lucas Lima,275.691.034-16,Masculino,Marabá,PA,1
1853,Maria Eduarda Costela,012.854.769-30,Feminino,Cacoal,RO,2
1854,Arthur Cunha,420.198.375-79,Feminino,Bragança,PA,1
1855,Rafael Silva,298.706.514-02,Feminino,Tangará da Serra,MT,2
1856,Yago Martins,178.263.054-62,Masculino,Normandia,RR,1
1857,Benicio Gomes,583.471.920-14,Feminino,Machadinho d'Oeste,RO,3
1858,Sr. Fernando Cassiano,509.364.271-16,Feminino,Guará,DF,1
1859,Clara da Cruz,738.940.152-41,Feminino,Rio de Janeiro,RJ,2
1860,Caio Aragão,187.409.236-22,Feminino,Santa Rita,PB,1
1861,Dra. Ana Julia Rios,170.632.845-17,Masculino,Abaetetuba,PA,1
1862,Clarice Fogaça,145.982.063-06,Feminino,Vilhena,RO,2
1863,Erick Casa Grande,764.189.302-31,Feminino,Paraíso do Tocantins,TO,2
1864,Luiz Miguel da Rocha,291.376.845-82,Masculino,Iracema,RR,1
1865,Maria Helena Correia,309.125.468-24,Masculino,Itacoatiara,AM,1
1866,Theodoro Moreira,785.023.649-10,Feminino,Santo André,SP,2
1867,Dr. Thiago Rodrigues,519.873.460-84,Feminino,Belém,PA,1
1868,Mariane Porto,325.918.764-28,Feminino,Salvador,BA,1
1869,Luiza Vieira,295.410.367-16,Masculino,Normandia,RR,1
1870,Sr. Diego Pereira,205.471.693-61,Masculino,Jaraguá do Sul,SC,2
1871,Brayan Duarte,630.142.589-89,Masculino,Porto Grande,AP,2
1872,Pedro Henrique da Cruz,726.148.903-40,Masculino,Castanhal,PA,2
1873,Ana Vitória Farias,480.569.273-10,Masculino,Rondonópolis,MT,1
1874,Cauê Câmara,809.245.167-20,Feminino,Pedro II,PI,3
1875,Bryan Cavalcanti,219.607.435-70,Masculino,Jaboatão dos Guararapes,PE,1
1876,Sra. Zoe Cassiano,689.435.207-00,Feminino,Estância,SE,1
1877,Brenda Moura,540.329.187-32,Masculino,São Bernardo do Campo,SP,3
1878,Mathias Cavalcanti,987.354.601-48,Feminino,Feira de Santana,BA,1
1879,Lunna Vasconcelos,694.832.071-69,Masculino,Cajazeiras,PB,1
1880,Srta. Helena da Rocha,219.538.407-79,Masculino,Garanhuns,PE,1
1881,Antony das Neves,104.972.683-96,Masculino,Ipatinga,MG,1
1882,Sra. Sophia Nunes,197.643.852-73,Feminino,Anápolis,GO,1
1883,Valentina Brito,283.054.679-29,Masculino,Paraíso do Tocantins,TO,1
1884,Mariana Jesus,029.768.145-11,Masculino,Palmas,TO,2
1885,Maitê Correia,863.905.274-38,Feminino,Formosa,GO,1
1886,Sr. João Gabriel da Cruz,830.241.967-22,Masculino,Campinas,SP,2
1887,Ana Liz Araújo,768.135.902-86,Feminino,Cajazeiras,PB,1
1888,Gabrielly Montenegro,963.175.028-03,Masculino,Luziânia,GO,1
1889,Bruna Pires,862.390.157-68,Masculino,Timon,MA,3
1890,Alexandre Barbosa,328.164.507-08,Feminino,Sousa,PB,3
1891,Sr. Ravi Sousa,917.250.386-68,Masculino,São Paulo,SP,1
1892,Aylla Rezende,065.841.923-42,Feminino,Tocantinópolis,TO,2
1893,Juliana da Cruz,127.435.096-43,Masculino,Colinas do Tocantins,TO,2
1894,Dr. Vitor Ramos,384.259.160-89,Masculino,Gurupi,TO,2
1895,Dra. Clarice Sampaio,695.734.801-66,Feminino,Nova Andradina,MS,2
1896,Aylla Carvalho,573.249.186-46,Masculino,João Pessoa,PB,2
1897,João Gabriel Rios,607.521.849-11,Masculino,Guajará-Mirim,RO,2
1898,Olívia Casa Grande,968.420.351-98,Feminino,Xapuri,AC,1
1899,Alícia Novais,087.253.641-62,Masculino,Sete Lagoas,MG,1
1900,Larissa Guerra,413.695.208-24,Masculino,Aracruz,ES,2
1901,Isabelly da Paz,785.134.062-44,Feminino,Caicó,RN,2
1902,Yasmin Alves,495.081.367-66,Masculino,Cabedelo,PB,3
1903,Dante Andrade,269.308.415-60,Feminino,Anápolis,GO,2
1904,Yago Cavalcanti,489.270.156-49,Feminino,Santo André,SP,1
1905,Ana Cecília Farias,743.869.250-74,Feminino,Três Lagoas,MS,1
1906,Manuella Leão,302.978.465-74,Masculino,Miracema do Tocantins,TO,1
1907,Luiz Felipe Silveira,691.482.703-69,Masculino,Paranaguá,PR,2
1908,Lavínia Brito,843.679.215-73,Masculino,Patos,PB,1
1909,Ana Júlia Montenegro,701.439.528-97,Feminino,São Miguel dos Campos,AL,2
1910,Daniel Pires,365.708.192-59,Masculino,Feira de Santana,BA,3
1911,José Cardoso,906.325.741-43,Feminino,São Gonçalo,RJ,1
1912,Sr. Kevin Andrade,628.075.319-03,Feminino,Simão Dias,SE,2
1913,Dr. Felipe Cirino,210.985.647-58,Masculino,Manacapuru,AM,2
1914,Theo das Neves,764.925.830-00,Feminino,Paraíso do Tocantins,TO,1
1915,Maya Duarte,213.489.057-60,Masculino,Rondonópolis,MT,1
1916,João Pedro Farias,531.794.082-60,Feminino,São Gonçalo do Amarante,RN,3
1917,Carolina Ribeiro,218.537.496-64,Feminino,São José,SC,1
1918,Eduarda Lima,483.926.571-28,Feminino,Guarulhos,SP,1
1919,Lunna Cavalcante,249.571.608-30,Masculino,Cachoeiro de Itapemirim,ES,2
1920,Theodoro Duarte,751.308.246-44,Feminino,Paranaíba,MS,2
1921,Dr. Caleb da Luz,794.231.650-52,Feminino,Macapá,AP,2
1922,Sr. Kaique Macedo,841.630.257-07,Feminino,Viamão,RS,2
1923,Dra. Natália Costa,493.021.756-34,Feminino,Viamão,RS,2
1924,Gael Campos,836.071.425-80,Masculino,Santana,AP,2
1925,Ana Carolina Moraes,782.640.951-94,Feminino,Juiz de Fora,MG,2
1926,Olívia Costa,046.129.583-06,Masculino,Nova Cruz,RN,2
1927,Lorena Jesus,539.718.042-41,Feminino,Feijó,AC,2
1928,Dr. Rhavi Correia,496.307.821-03,Masculino,Açailândia,MA,2
1929,Miguel Pastor,143.976.285-64,Feminino,Curitiba,PR,2
1930,Luigi Aragão,908.764.215-67,Feminino,Iguatu,CE,2
1931,Allana Nascimento,352.086.971-30,Feminino,Santa Rita,PB,1
1932,Enzo Gabriel Rezende,469.578.231-64,Masculino,Itabuna,BA,1
1933,Maria Eduarda Macedo,285.639.470-10,Feminino,Ilhéus,BA,3
1934,Brenda Pastor,028.934.576-65,Feminino,Chapecó,SC,3
1935,Kaique Moura,837.096.251-30,Feminino,Senador Canedo,GO,2
1936,Lucas Brito,436.819.720-87,Masculino,Campo Maior,PI,1
1937,Fernando Silveira,309.462.758-74,Masculino,Governador Valadares,MG,2
1938,Joaquim Pimenta,781.264.035-35,Masculino,Colombo,PR,1
1939,Pedro Miguel Martins,905.214.378-14,Feminino,Rio Largo,AL,1
1940,Marcelo Borges,580.693.721-68,Feminino,Anápolis,GO,2
1941,Davi Lucas Rocha,601.847.932-03,Feminino,Maués,AM,1
1942,Carolina Oliveira,742.596.031-16,Feminino,São Leopoldo,RS,2
1943,Bento Sales,851.640.972-49,Masculino,Itacoatiara,AM,1
1944,Davi Luiz da Rosa,379.802.651-30,Masculino,Planaltina,DF,1
1945,Cecilia Macedo,135.476.820-53,Masculino,Lages,SC,2
1946,Luiz Gustavo da Costa,908.524.617-20,Masculino,Rio de Janeiro,RJ,2
1947,Dr. Rael Rios,315.697.824-82,Feminino,Ananindeua,PA,1
1948,Ester Fogaça,518.327.690-03,Masculino,Rorainópolis,RR,3
1949,Catarina Moraes,378.190.625-68,Masculino,Imperatriz,MA,1
1950,Maria Flor Jesus,053.214.986-60,Masculino,Colinas do Tocantins,TO,1
1951,Bernardo Santos,610.743.259-07,Feminino,Cabedelo,PB,2
1952,Dr. Nicolas da Luz,051.974.638-48,Masculino,Natal,RN,1
1953,Anthony da Luz,276.138.049-50,Feminino,Ouro Preto do Oeste,RO,3
1954,Júlia Marques,183.429.056-24,Masculino,Balneário Camboriú,SC,1
1955,Ana Clara Leão,764.589.023-10,Masculino,Santo André,SP,1
1956,Thiago Nascimento,487.625.903-83,Feminino,Joinville,SC,2
1957,Dr. Davi Luiz Mendonça,174.903.586-39,Masculino,Tartarugalzinho,AP,1
1958,Arthur Gabriel Costa,431.987.562-19,Masculino,Tobias Barreto,SE,1
1959,Hellena Siqueira,396.285.014-70,Feminino,Itapipoca,CE,2
1960,Anthony Pereira,015.843.972-41,Feminino,Ariquemes,RO,1
1961,Catarina Ferreira,420.871.956-76,Feminino,Sorocaba,SP,2
1962,Dra. Maria Alice Machado,720.869.431-13,Masculino,Iracema,RR,1
1963,Dra. Júlia Brito,932.761.084-96,Feminino,Colinas do Tocantins,TO,2
1964,Dra. Luana Brito,294.730.561-25,Feminino,Cajazeiras,PB,2
1965,Nicolas Costela,295.038.167-77,Masculino,Tartarugalzinho,AP,2
1966,João Sales,326.074.598-00,Feminino,Abaetetuba,PA,1
1967,Mateus Moura,619.803.547-66,Masculino,Patos,PB,2
1968,Eloá Araújo,208.491.367-50,Masculino,Garanhuns,PE,2
1969,Luiz Miguel Costa,680.723.451-17,Feminino,Bacabal,MA,1
1970,Bento Brito,732.940.518-32,Feminino,Caxias,MA,3
1971,Nicole Borges,307.168.495-93,Feminino,Porto Nacional,TO,2
1972,Ana Cecília Souza,871.536.902-12,Masculino,Rio de Janeiro,RJ,2
1973,José Dias,461.309.725-80,Feminino,Parnaíba,PI,2
1974,Alana Marques,493.701.862-04,Feminino,Maués,AM,2
1975,Francisco Fonseca,216.089.573-30,Masculino,Ponta Porã,MS,2
1976,Diego Siqueira,048.536.179-57,Masculino,Maués,AM,1
1977,Fernando Leão,591.763.408-48,Feminino,Guaraí,TO,1
1978,Letícia Silveira,802.765.491-20,Feminino,Santa Maria,RS,1
1979,Davi Lucca Caldeira,195.460.832-24,Feminino,Simão Dias,SE,2
1980,Sra. Zoe Jesus,476.893.105-75,Masculino,Contagem,MG,1
1981,Ana Liz Albuquerque,894.236.075-00,Masculino,Balneário Camboriú,SC,1
1982,Aurora Nunes,107.245.983-32,Feminino,Bragança,PA,1
1983,Augusto Aragão,683.741.590-57,Feminino,Manaus,AM,1
1984,Vitor Hugo da Mata,864.307.152-80,Feminino,Cajazeiras,PB,3
1985,Vitória Jesus,546.170.982-67,Feminino,Santa Inês,MA,2
